INTERVAL_DATETIME,BIN_NAME,BIDVOLUME
2023-06-04 13:55:00,"[200, 300)",0.0
2023-06-04 13:55:00,"[500, 1000)",96.0
2023-06-04 13:55:00,"[1000, 5000)",105.0
2023-06-04 13:55:00,"[10000, 16500)",227.0
2023-06-04 14:00:00,"[50, 100)",5.0
2023-06-04 14:00:00,"[100, 200)",35.0
2023-06-04 14:00:00,"[200, 300)",0.0
2023-06-04 14:00:00,"[500, 1000)",96.0
2023-06-04 14:00:00,"[1000, 5000)",105.0
2023-06-04 14:00:00,"[10000, 16500)",227.0
2023-06-04 14:05:00,"[-2000, -100)",5.0
2023-06-04 14:05:00,"[100, 200)",15.0
2023-06-04 14:05:00,"[200, 300)",20.0
2023-06-04 14:05:00,"[500, 1000)",96.0
2023-06-04 14:05:00,"[1000, 5000)",105.0
2023-06-04 14:05:00,"[10000, 16500)",227.0
2023-06-04 14:10:00,"[-2000, -100)",4.0
2023-06-04 14:10:00,"[50, 100)",30.0
2023-06-04 14:10:00,"[100, 200)",15.0
2023-06-04 14:10:00,"[200, 300)",20.0
2023-06-04 14:10:00,"[500, 1000)",96.0
2023-06-04 14:10:00,"[1000, 5000)",105.0
2023-06-04 14:10:00,"[10000, 16500)",197.0
2023-06-04 14:15:00,"[0, 50)",4.0
2023-06-04 14:15:00,"[100, 200)",15.0
2023-06-04 14:15:00,"[200, 300)",50.0
2023-06-04 14:15:00,"[500, 1000)",96.0
2023-06-04 14:15:00,"[1000, 5000)",105.0
2023-06-04 14:15:00,"[10000, 16500)",197.0
2023-06-04 14:20:00,"[-2000, -100)",4.0
2023-06-04 14:20:00,"[100, 200)",15.0
2023-06-04 14:20:00,"[200, 300)",20.0
2023-06-04 14:20:00,"[500, 1000)",96.0
2023-06-04 14:20:00,"[1000, 5000)",105.0
2023-06-04 14:20:00,"[10000, 16500)",227.0
2023-06-04 14:25:00,"[0, 50)",4.0
2023-06-04 14:25:00,"[50, 100)",30.0
2023-06-04 14:25:00,"[100, 200)",5.0
2023-06-04 14:25:00,"[200, 300)",20.0
2023-06-04 14:25:00,"[500, 1000)",96.0
2023-06-04 14:25:00,"[1000, 5000)",105.0
2023-06-04 14:25:00,"[10000, 16500)",207.0
2023-06-04 14:30:00,"[-2000, -100)",4.0
2023-06-04 14:30:00,"[50, 100)",30.0
2023-06-04 14:30:00,"[100, 200)",15.0
2023-06-04 14:30:00,"[200, 300)",20.0
2023-06-04 14:30:00,"[500, 1000)",96.0
2023-06-04 14:30:00,"[1000, 5000)",105.0
2023-06-04 14:30:00,"[10000, 16500)",197.0
2023-06-04 14:35:00,"[0, 50)",4.0
2023-06-04 14:35:00,"[50, 100)",24.0
2023-06-04 14:35:00,"[100, 200)",35.0
2023-06-04 14:35:00,"[200, 300)",0.0
2023-06-04 14:35:00,"[500, 1000)",96.0
2023-06-04 14:35:00,"[1000, 5000)",105.0
2023-06-04 14:35:00,"[10000, 16500)",197.0
2023-06-04 14:40:00,"[-2000, -100)",4.0
2023-06-04 14:40:00,"[0, 50)",23.0
2023-06-04 14:40:00,"[100, 200)",35.0
2023-06-04 14:40:00,"[200, 300)",0.0
2023-06-04 14:40:00,"[500, 1000)",96.0
2023-06-04 14:40:00,"[1000, 5000)",105.0
2023-06-04 14:40:00,"[10000, 16500)",197.0
2023-06-04 14:45:00,"[0, 50)",4.0
2023-06-04 14:45:00,"[50, 100)",25.0
2023-06-04 14:45:00,"[100, 200)",35.0
2023-06-04 14:45:00,"[200, 300)",0.0
2023-06-04 14:45:00,"[500, 1000)",96.0
2023-06-04 14:45:00,"[1000, 5000)",105.0
2023-06-04 14:45:00,"[10000, 16500)",197.0
2023-06-04 14:50:00,"[-2000, -100)",4.0
2023-06-04 14:50:00,"[100, 200)",35.0
2023-06-04 14:50:00,"[200, 300)",0.0
2023-06-04 14:50:00,"[500, 1000)",96.0
2023-06-04 14:50:00,"[1000, 5000)",105.0
2023-06-04 14:50:00,"[10000, 16500)",220.0
2023-06-04 14:55:00,"[0, 50)",4.0
2023-06-04 14:55:00,"[100, 200)",35.0
2023-06-04 14:55:00,"[200, 300)",28.0
2023-06-04 14:55:00,"[500, 1000)",96.0
2023-06-04 14:55:00,"[1000, 5000)",105.0
2023-06-04 14:55:00,"[10000, 16500)",197.0
2023-06-04 15:00:00,"[0, 50)",4.0
2023-06-04 15:00:00,"[100, 200)",104.0
2023-06-04 15:00:00,"[200, 300)",0.0
2023-06-04 15:00:00,"[500, 1000)",96.0
2023-06-04 15:00:00,"[1000, 5000)",105.0
2023-06-04 15:00:00,"[10000, 16500)",158.0
2023-06-04 15:05:00,"[0, 50)",3.0
2023-06-04 15:05:00,"[100, 200)",35.0
2023-06-04 15:05:00,"[200, 300)",30.0
2023-06-04 15:05:00,"[500, 1000)",96.0
2023-06-04 15:05:00,"[1000, 5000)",105.0
2023-06-04 15:05:00,"[10000, 16500)",197.0
2023-06-04 15:10:00,"[-2000, -100)",3.0
2023-06-04 15:10:00,"[100, 200)",63.0
2023-06-04 15:10:00,"[200, 300)",2.0
2023-06-04 15:10:00,"[500, 1000)",96.0
2023-06-04 15:10:00,"[1000, 5000)",105.0
2023-06-04 15:10:00,"[10000, 16500)",197.0
2023-06-04 15:15:00,"[0, 50)",3.0
2023-06-04 15:15:00,"[100, 200)",30.0
2023-06-04 15:15:00,"[200, 300)",30.0
2023-06-04 15:15:00,"[300, 500)",5.0
2023-06-04 15:15:00,"[500, 1000)",96.0
2023-06-04 15:15:00,"[1000, 5000)",105.0
2023-06-04 15:15:00,"[10000, 16500)",197.0
2023-06-04 15:20:00,"[0, 50)",4.0
2023-06-04 15:20:00,"[100, 200)",30.0
2023-06-04 15:20:00,"[200, 300)",30.0
2023-06-04 15:20:00,"[300, 500)",5.0
2023-06-04 15:20:00,"[500, 1000)",96.0
2023-06-04 15:20:00,"[1000, 5000)",105.0
2023-06-04 15:20:00,"[10000, 16500)",197.0
2023-06-04 15:25:00,"[-2000, -100)",4.0
2023-06-04 15:25:00,"[100, 200)",30.0
2023-06-04 15:25:00,"[200, 300)",0.0
2023-06-04 15:25:00,"[300, 500)",5.0
2023-06-04 15:25:00,"[500, 1000)",96.0
2023-06-04 15:25:00,"[1000, 5000)",105.0
2023-06-04 15:25:00,"[10000, 16500)",227.0
2023-06-04 15:30:00,"[0, 50)",5.0
2023-06-04 15:30:00,"[100, 200)",30.0
2023-06-04 15:30:00,"[200, 300)",30.0
2023-06-04 15:30:00,"[300, 500)",5.0
2023-06-04 15:30:00,"[500, 1000)",96.0
2023-06-04 15:30:00,"[1000, 5000)",105.0
2023-06-04 15:30:00,"[10000, 16500)",197.0
2023-06-04 15:35:00,"[0, 50)",5.0
2023-06-04 15:35:00,"[100, 200)",10.0
2023-06-04 15:35:00,"[200, 300)",20.0
2023-06-04 15:35:00,"[300, 500)",5.0
2023-06-04 15:35:00,"[500, 1000)",96.0
2023-06-04 15:35:00,"[1000, 5000)",105.0
2023-06-04 15:35:00,"[10000, 16500)",227.0
2023-06-04 15:40:00,"[0, 50)",6.0
2023-06-04 15:40:00,"[100, 200)",40.0
2023-06-04 15:40:00,"[200, 300)",20.0
2023-06-04 15:40:00,"[300, 500)",5.0
2023-06-04 15:40:00,"[500, 1000)",96.0
2023-06-04 15:40:00,"[1000, 5000)",105.0
2023-06-04 15:40:00,"[10000, 16500)",197.0
2023-06-04 15:45:00,"[0, 50)",5.0
2023-06-04 15:45:00,"[100, 200)",40.0
2023-06-04 15:45:00,"[200, 300)",20.0
2023-06-04 15:45:00,"[300, 500)",5.0
2023-06-04 15:45:00,"[500, 1000)",96.0
2023-06-04 15:45:00,"[1000, 5000)",105.0
2023-06-04 15:45:00,"[10000, 16500)",197.0
2023-06-04 15:50:00,"[0, 50)",7.0
2023-06-04 15:50:00,"[100, 200)",10.0
2023-06-04 15:50:00,"[200, 300)",20.0
2023-06-04 15:50:00,"[300, 500)",5.0
2023-06-04 15:50:00,"[500, 1000)",96.0
2023-06-04 15:50:00,"[1000, 5000)",105.0
2023-06-04 15:50:00,"[10000, 16500)",227.0
2023-06-04 15:55:00,"[100, 200)",48.0
2023-06-04 15:55:00,"[200, 300)",20.0
2023-06-04 15:55:00,"[300, 500)",5.0
2023-06-04 15:55:00,"[500, 1000)",96.0
2023-06-04 15:55:00,"[1000, 5000)",105.0
2023-06-04 15:55:00,"[10000, 16500)",197.0
2023-06-04 16:00:00,"[50, 100)",9.0
2023-06-04 16:00:00,"[100, 200)",10.0
2023-06-04 16:00:00,"[200, 300)",20.0
2023-06-04 16:00:00,"[300, 500)",5.0
2023-06-04 16:00:00,"[500, 1000)",96.0
2023-06-04 16:00:00,"[1000, 5000)",105.0
2023-06-04 16:00:00,"[10000, 16500)",227.0
2023-06-04 16:05:00,"[100, 200)",18.0
2023-06-04 16:05:00,"[200, 300)",56.0
2023-06-04 16:05:00,"[300, 500)",5.0
2023-06-04 16:05:00,"[500, 1000)",96.0
2023-06-04 16:05:00,"[1000, 5000)",105.0
2023-06-04 16:05:00,"[10000, 16500)",193.0
2023-06-04 16:10:00,"[50, 100)",9.0
2023-06-04 16:10:00,"[100, 200)",16.0
2023-06-04 16:10:00,"[200, 300)",20.0
2023-06-04 16:10:00,"[300, 500)",5.0
2023-06-04 16:10:00,"[500, 1000)",96.0
2023-06-04 16:10:00,"[1000, 5000)",105.0
2023-06-04 16:10:00,"[10000, 16500)",223.0
2023-06-04 16:15:00,"[50, 100)",30.0
2023-06-04 16:15:00,"[100, 200)",25.0
2023-06-04 16:15:00,"[200, 300)",20.0
2023-06-04 16:15:00,"[300, 500)",5.0
2023-06-04 16:15:00,"[500, 1000)",96.0
2023-06-04 16:15:00,"[1000, 5000)",105.0
2023-06-04 16:15:00,"[10000, 16500)",193.0
2023-06-04 16:20:00,"[0, 50)",30.0
2023-06-04 16:20:00,"[100, 200)",26.0
2023-06-04 16:20:00,"[200, 300)",20.0
2023-06-04 16:20:00,"[300, 500)",5.0
2023-06-04 16:20:00,"[500, 1000)",96.0
2023-06-04 16:20:00,"[1000, 5000)",105.0
2023-06-04 16:20:00,"[10000, 16500)",193.0
2023-06-04 16:25:00,"[100, 200)",27.0
2023-06-04 16:25:00,"[200, 300)",20.0
2023-06-04 16:25:00,"[300, 500)",5.0
2023-06-04 16:25:00,"[500, 1000)",96.0
2023-06-04 16:25:00,"[1000, 5000)",105.0
2023-06-04 16:25:00,"[10000, 16500)",223.0
2023-06-04 16:30:00,"[100, 200)",28.0
2023-06-04 16:30:00,"[200, 300)",50.0
2023-06-04 16:30:00,"[300, 500)",5.0
2023-06-04 16:30:00,"[500, 1000)",96.0
2023-06-04 16:30:00,"[1000, 5000)",105.0
2023-06-04 16:30:00,"[10000, 16500)",193.0
2023-06-04 16:35:00,"[0, 50)",1.0
2023-06-04 16:35:00,"[100, 200)",29.0
2023-06-04 16:35:00,"[200, 300)",50.0
2023-06-04 16:35:00,"[300, 500)",5.0
2023-06-04 16:35:00,"[500, 1000)",96.0
2023-06-04 16:35:00,"[1000, 5000)",105.0
2023-06-04 16:35:00,"[10000, 16500)",192.0
2023-06-04 16:40:00,"[0, 50)",1.0
2023-06-04 16:40:00,"[100, 200)",31.0
2023-06-04 16:40:00,"[200, 300)",50.0
2023-06-04 16:40:00,"[300, 500)",5.0
2023-06-04 16:40:00,"[500, 1000)",96.0
2023-06-04 16:40:00,"[1000, 5000)",105.0
2023-06-04 16:40:00,"[10000, 16500)",192.0
2023-06-04 16:45:00,"[0, 50)",1.0
2023-06-04 16:45:00,"[100, 200)",53.0
2023-06-04 16:45:00,"[200, 300)",0.0
2023-06-04 16:45:00,"[300, 500)",5.0
2023-06-04 16:45:00,"[500, 1000)",96.0
2023-06-04 16:45:00,"[1000, 5000)",105.0
2023-06-04 16:45:00,"[10000, 16500)",222.0
2023-06-04 16:50:00,"[0, 50)",40.0
2023-06-04 16:50:00,"[100, 200)",4.0
2023-06-04 16:50:00,"[200, 300)",81.0
2023-06-04 16:50:00,"[300, 500)",5.0
2023-06-04 16:50:00,"[500, 1000)",57.0
2023-06-04 16:50:00,"[1000, 5000)",105.0
2023-06-04 16:50:00,"[10000, 16500)",192.0
2023-06-04 16:55:00,"[0, 50)",1.0
2023-06-04 16:55:00,"[100, 200)",37.0
2023-06-04 16:55:00,"[200, 300)",20.0
2023-06-04 16:55:00,"[300, 500)",5.0
2023-06-04 16:55:00,"[500, 1000)",96.0
2023-06-04 16:55:00,"[1000, 5000)",105.0
2023-06-04 16:55:00,"[10000, 16500)",222.0
2023-06-04 17:00:00,"[0, 50)",10.0
2023-06-04 17:00:00,"[100, 200)",59.0
2023-06-04 17:00:00,"[200, 300)",30.0
2023-06-04 17:00:00,"[300, 500)",5.0
2023-06-04 17:00:00,"[500, 1000)",87.0
2023-06-04 17:00:00,"[1000, 5000)",105.0
2023-06-04 17:00:00,"[10000, 16500)",192.0
2023-06-04 17:05:00,"[0, 50)",1.0
2023-06-04 17:05:00,"[50, 100)",25.0
2023-06-04 17:05:00,"[100, 200)",36.0
2023-06-04 17:05:00,"[200, 300)",30.0
2023-06-04 17:05:00,"[300, 500)",5.0
2023-06-04 17:05:00,"[500, 1000)",96.0
2023-06-04 17:05:00,"[1000, 5000)",105.0
2023-06-04 17:05:00,"[10000, 16500)",190.0
2023-06-04 17:10:00,"[0, 50)",43.0
2023-06-04 17:10:00,"[100, 200)",61.0
2023-06-04 17:10:00,"[200, 300)",0.0
2023-06-04 17:10:00,"[300, 500)",5.0
2023-06-04 17:10:00,"[500, 1000)",54.0
2023-06-04 17:10:00,"[1000, 5000)",105.0
2023-06-04 17:10:00,"[10000, 16500)",220.0
2023-06-04 17:15:00,"[0, 50)",77.0
2023-06-04 17:15:00,"[50, 100)",2.0
2023-06-04 17:15:00,"[100, 200)",41.0
2023-06-04 17:15:00,"[200, 300)",30.0
2023-06-04 17:15:00,"[500, 1000)",18.0
2023-06-04 17:15:00,"[1000, 5000)",105.0
2023-06-04 17:15:00,"[10000, 16500)",215.0
2023-06-04 17:20:00,"[0, 50)",73.0
2023-06-04 17:20:00,"[100, 200)",66.0
2023-06-04 17:20:00,"[200, 300)",30.0
2023-06-04 17:20:00,"[500, 1000)",24.0
2023-06-04 17:20:00,"[1000, 5000)",105.0
2023-06-04 17:20:00,"[10000, 16500)",190.0
2023-06-04 17:25:00,"[0, 50)",91.0
2023-06-04 17:25:00,"[50, 100)",38.0
2023-06-04 17:25:00,"[100, 200)",66.0
2023-06-04 17:25:00,"[200, 300)",0.0
2023-06-04 17:25:00,"[500, 1000)",6.0
2023-06-04 17:25:00,"[1000, 5000)",105.0
2023-06-04 17:25:00,"[10000, 16500)",182.0
2023-06-04 17:30:00,"[0, 50)",65.0
2023-06-04 17:30:00,"[50, 100)",38.0
2023-06-04 17:30:00,"[100, 200)",36.0
2023-06-04 17:30:00,"[200, 300)",60.0
2023-06-04 17:30:00,"[500, 1000)",32.0
2023-06-04 17:30:00,"[1000, 5000)",105.0
2023-06-04 17:30:00,"[10000, 16500)",152.0
2023-06-04 17:35:00,"[0, 50)",59.0
2023-06-04 17:35:00,"[50, 100)",38.0
2023-06-04 17:35:00,"[100, 200)",46.0
2023-06-04 17:35:00,"[200, 300)",20.0
2023-06-04 17:35:00,"[500, 1000)",38.0
2023-06-04 17:35:00,"[1000, 5000)",105.0
2023-06-04 17:35:00,"[10000, 16500)",182.0
2023-06-04 17:40:00,"[-2000, -100)",22.0
2023-06-04 17:40:00,"[0, 50)",12.0
2023-06-04 17:40:00,"[50, 100)",40.0
2023-06-04 17:40:00,"[100, 200)",128.0
2023-06-04 17:40:00,"[200, 300)",0.0
2023-06-04 17:40:00,"[500, 1000)",32.0
2023-06-04 17:40:00,"[1000, 5000)",105.0
2023-06-04 17:40:00,"[10000, 16500)",149.0
2023-06-04 17:45:00,"[-2000, -100)",16.0
2023-06-04 17:45:00,"[0, 50)",96.0
2023-06-04 17:45:00,"[50, 100)",38.0
2023-06-04 17:45:00,"[100, 200)",90.0
2023-06-04 17:45:00,"[200, 300)",0.0
2023-06-04 17:45:00,"[500, 1000)",35.0
2023-06-04 17:45:00,"[1000, 5000)",105.0
2023-06-04 17:45:00,"[10000, 16500)",108.0
2023-06-04 17:50:00,"[0, 50)",60.0
2023-06-04 17:50:00,"[50, 100)",7.0
2023-06-04 17:50:00,"[100, 200)",61.0
2023-06-04 17:50:00,"[200, 300)",30.0
2023-06-04 17:50:00,"[500, 1000)",35.0
2023-06-04 17:50:00,"[1000, 5000)",105.0
2023-06-04 17:50:00,"[10000, 16500)",190.0
2023-06-04 17:55:00,"[-2000, -100)",6.0
2023-06-04 17:55:00,"[0, 50)",127.0
2023-06-04 17:55:00,"[50, 100)",4.0
2023-06-04 17:55:00,"[100, 200)",69.0
2023-06-04 17:55:00,"[200, 300)",30.0
2023-06-04 17:55:00,"[300, 500)",1.0
2023-06-04 17:55:00,"[1000, 5000)",75.0
2023-06-04 17:55:00,"[10000, 16500)",176.0
2023-06-04 18:00:00,"[0, 50)",132.0
2023-06-04 18:00:00,"[100, 200)",45.0
2023-06-04 18:00:00,"[200, 300)",20.0
2023-06-04 18:00:00,"[300, 500)",5.0
2023-06-04 18:00:00,"[500, 1000)",6.0
2023-06-04 18:00:00,"[1000, 5000)",64.0
2023-06-04 18:00:00,"[10000, 16500)",216.0
2023-06-04 18:05:00,"[0, 50)",150.0
2023-06-04 18:05:00,"[50, 100)",29.0
2023-06-04 18:05:00,"[100, 200)",38.0
2023-06-04 18:05:00,"[200, 300)",30.0
2023-06-04 18:05:00,"[300, 500)",5.0
2023-06-04 18:05:00,"[500, 1000)",4.0
2023-06-04 18:05:00,"[1000, 5000)",46.0
2023-06-04 18:05:00,"[10000, 16500)",186.0
2023-06-04 18:10:00,"[0, 50)",152.0
2023-06-04 18:10:00,"[50, 100)",27.0
2023-06-04 18:10:00,"[100, 200)",36.0
2023-06-04 18:10:00,"[200, 300)",0.0
2023-06-04 18:10:00,"[300, 500)",3.0
2023-06-04 18:10:00,"[500, 1000)",6.0
2023-06-04 18:10:00,"[1000, 5000)",43.0
2023-06-04 18:10:00,"[10000, 16500)",220.0
2023-06-04 18:15:00,"[0, 50)",116.0
2023-06-04 18:15:00,"[50, 100)",27.0
2023-06-04 18:15:00,"[100, 200)",39.0
2023-06-04 18:15:00,"[200, 300)",30.0
2023-06-04 18:15:00,"[500, 1000)",6.0
2023-06-04 18:15:00,"[1000, 5000)",78.0
2023-06-04 18:15:00,"[10000, 16500)",190.0
2023-06-04 18:20:00,"[0, 50)",118.0
2023-06-04 18:20:00,"[50, 100)",2.0
2023-06-04 18:20:00,"[100, 200)",61.0
2023-06-04 18:20:00,"[200, 300)",0.0
2023-06-04 18:20:00,"[500, 1000)",6.0
2023-06-04 18:20:00,"[1000, 5000)",79.0
2023-06-04 18:20:00,"[10000, 16500)",220.0
2023-06-04 18:25:00,"[0, 50)",136.0
2023-06-04 18:25:00,"[50, 100)",41.0
2023-06-04 18:25:00,"[100, 200)",29.0
2023-06-04 18:25:00,"[200, 300)",30.0
2023-06-04 18:25:00,"[1000, 5000)",59.0
2023-06-04 18:25:00,"[10000, 16500)",190.0
2023-06-04 18:30:00,"[0, 50)",107.0
2023-06-04 18:30:00,"[50, 100)",17.0
2023-06-04 18:30:00,"[100, 200)",55.0
2023-06-04 18:30:00,"[200, 300)",0.0
2023-06-04 18:30:00,"[500, 1000)",6.0
2023-06-04 18:30:00,"[1000, 5000)",85.0
2023-06-04 18:30:00,"[10000, 16500)",214.0
2023-06-04 18:35:00,"[0, 50)",108.0
2023-06-04 18:35:00,"[50, 100)",27.0
2023-06-04 18:35:00,"[100, 200)",43.0
2023-06-04 18:35:00,"[200, 300)",0.0
2023-06-04 18:35:00,"[500, 1000)",6.0
2023-06-04 18:35:00,"[1000, 5000)",86.0
2023-06-04 18:35:00,"[10000, 16500)",214.0
2023-06-04 18:40:00,"[0, 50)",112.0
2023-06-04 18:40:00,"[50, 100)",19.0
2023-06-04 18:40:00,"[100, 200)",50.0
2023-06-04 18:40:00,"[200, 300)",0.0
2023-06-04 18:40:00,"[300, 500)",3.0
2023-06-04 18:40:00,"[500, 1000)",6.0
2023-06-04 18:40:00,"[1000, 5000)",81.0
2023-06-04 18:40:00,"[10000, 16500)",214.0
2023-06-04 18:45:00,"[0, 50)",65.0
2023-06-04 18:45:00,"[50, 100)",7.0
2023-06-04 18:45:00,"[100, 200)",61.0
2023-06-04 18:45:00,"[200, 300)",0.0
2023-06-04 18:45:00,"[500, 1000)",35.0
2023-06-04 18:45:00,"[1000, 5000)",102.0
2023-06-04 18:45:00,"[10000, 16500)",215.0
2023-06-04 18:50:00,"[0, 50)",53.0
2023-06-04 18:50:00,"[50, 100)",2.0
2023-06-04 18:50:00,"[100, 200)",61.0
2023-06-04 18:50:00,"[200, 300)",0.0
2023-06-04 18:50:00,"[500, 1000)",47.0
2023-06-04 18:50:00,"[1000, 5000)",102.0
2023-06-04 18:50:00,"[10000, 16500)",220.0
2023-06-04 18:55:00,"[0, 50)",31.0
2023-06-04 18:55:00,"[50, 100)",27.0
2023-06-04 18:55:00,"[100, 200)",26.0
2023-06-04 18:55:00,"[200, 300)",0.0
2023-06-04 18:55:00,"[500, 1000)",69.0
2023-06-04 18:55:00,"[1000, 5000)",102.0
2023-06-04 18:55:00,"[10000, 16500)",230.0
2023-06-04 19:00:00,"[0, 50)",49.0
2023-06-04 19:00:00,"[50, 100)",2.0
2023-06-04 19:00:00,"[100, 200)",61.0
2023-06-04 19:00:00,"[200, 300)",0.0
2023-06-04 19:00:00,"[500, 1000)",51.0
2023-06-04 19:00:00,"[1000, 5000)",102.0
2023-06-04 19:00:00,"[10000, 16500)",220.0
2023-06-04 19:05:00,"[0, 50)",41.0
2023-06-04 19:05:00,"[50, 100)",27.0
2023-06-04 19:05:00,"[100, 200)",36.0
2023-06-04 19:05:00,"[200, 300)",0.0
2023-06-04 19:05:00,"[500, 1000)",59.0
2023-06-04 19:05:00,"[1000, 5000)",102.0
2023-06-04 19:05:00,"[10000, 16500)",220.0
2023-06-04 19:10:00,"[0, 50)",29.0
2023-06-04 19:10:00,"[50, 100)",52.0
2023-06-04 19:10:00,"[100, 200)",36.0
2023-06-04 19:10:00,"[200, 300)",0.0
2023-06-04 19:10:00,"[500, 1000)",71.0
2023-06-04 19:10:00,"[1000, 5000)",102.0
2023-06-04 19:10:00,"[10000, 16500)",195.0
2023-06-04 19:15:00,"[0, 50)",4.0
2023-06-04 19:15:00,"[50, 100)",27.0
2023-06-04 19:15:00,"[100, 200)",61.0
2023-06-04 19:15:00,"[200, 300)",30.0
2023-06-04 19:15:00,"[500, 1000)",96.0
2023-06-04 19:15:00,"[1000, 5000)",102.0
2023-06-04 19:15:00,"[10000, 16500)",165.0
2023-06-04 19:20:00,"[0, 50)",1.0
2023-06-04 19:20:00,"[50, 100)",27.0
2023-06-04 19:20:00,"[100, 200)",61.0
2023-06-04 19:20:00,"[200, 300)",0.0
2023-06-04 19:20:00,"[500, 1000)",96.0
2023-06-04 19:20:00,"[1000, 5000)",102.0
2023-06-04 19:20:00,"[10000, 16500)",195.0
2023-06-04 19:25:00,"[0, 50)",1.0
2023-06-04 19:25:00,"[50, 100)",27.0
2023-06-04 19:25:00,"[100, 200)",59.0
2023-06-04 19:25:00,"[200, 300)",0.0
2023-06-04 19:25:00,"[500, 1000)",96.0
2023-06-04 19:25:00,"[1000, 5000)",102.0
2023-06-04 19:25:00,"[10000, 16500)",195.0
2023-06-04 19:30:00,"[0, 50)",1.0
2023-06-04 19:30:00,"[50, 100)",52.0
2023-06-04 19:30:00,"[100, 200)",64.0
2023-06-04 19:30:00,"[200, 300)",0.0
2023-06-04 19:30:00,"[500, 1000)",96.0
2023-06-04 19:30:00,"[1000, 5000)",102.0
2023-06-04 19:30:00,"[10000, 16500)",165.0
2023-06-04 19:35:00,"[0, 50)",1.0
2023-06-04 19:35:00,"[50, 100)",52.0
2023-06-04 19:35:00,"[100, 200)",24.0
2023-06-04 19:35:00,"[200, 300)",0.0
2023-06-04 19:35:00,"[500, 1000)",96.0
2023-06-04 19:35:00,"[1000, 5000)",102.0
2023-06-04 19:35:00,"[10000, 16500)",205.0
2023-06-04 19:40:00,"[0, 50)",1.0
2023-06-04 19:40:00,"[50, 100)",27.0
2023-06-04 19:40:00,"[100, 200)",49.0
2023-06-04 19:40:00,"[200, 300)",0.0
2023-06-04 19:40:00,"[500, 1000)",96.0
2023-06-04 19:40:00,"[1000, 5000)",102.0
2023-06-04 19:40:00,"[10000, 16500)",205.0
2023-06-04 19:45:00,"[0, 50)",1.0
2023-06-04 19:45:00,"[50, 100)",27.0
2023-06-04 19:45:00,"[100, 200)",59.0
2023-06-04 19:45:00,"[200, 300)",0.0
2023-06-04 19:45:00,"[500, 1000)",96.0
2023-06-04 19:45:00,"[1000, 5000)",102.0
2023-06-04 19:45:00,"[10000, 16500)",195.0
2023-06-04 19:50:00,"[0, 50)",1.0
2023-06-04 19:50:00,"[50, 100)",52.0
2023-06-04 19:50:00,"[100, 200)",34.0
2023-06-04 19:50:00,"[200, 300)",0.0
2023-06-04 19:50:00,"[500, 1000)",96.0
2023-06-04 19:50:00,"[1000, 5000)",102.0
2023-06-04 19:50:00,"[10000, 16500)",195.0
2023-06-04 19:55:00,"[0, 50)",1.0
2023-06-04 19:55:00,"[50, 100)",52.0
2023-06-04 19:55:00,"[100, 200)",24.0
2023-06-04 19:55:00,"[200, 300)",0.0
2023-06-04 19:55:00,"[500, 1000)",96.0
2023-06-04 19:55:00,"[1000, 5000)",102.0
2023-06-04 19:55:00,"[10000, 16500)",205.0
2023-06-04 20:00:00,"[0, 50)",11.0
2023-06-04 20:00:00,"[50, 100)",27.0
2023-06-04 20:00:00,"[100, 200)",55.0
2023-06-04 20:00:00,"[200, 300)",4.0
2023-06-04 20:00:00,"[500, 1000)",86.0
2023-06-04 20:00:00,"[1000, 5000)",102.0
2023-06-04 20:00:00,"[10000, 16500)",195.0
2023-06-04 20:05:00,"[0, 50)",48.0
2023-06-04 20:05:00,"[50, 100)",91.0
2023-06-04 20:05:00,"[100, 200)",31.0
2023-06-04 20:05:00,"[200, 300)",3.0
2023-06-04 20:05:00,"[500, 1000)",46.0
2023-06-04 20:05:00,"[1000, 5000)",102.0
2023-06-04 20:05:00,"[10000, 16500)",159.0
2023-06-04 20:10:00,"[0, 50)",157.0
2023-06-04 20:10:00,"[50, 100)",27.0
2023-06-04 20:10:00,"[100, 200)",31.0
2023-06-04 20:10:00,"[200, 300)",3.0
2023-06-04 20:10:00,"[500, 1000)",6.0
2023-06-04 20:10:00,"[1000, 5000)",61.0
2023-06-04 20:10:00,"[10000, 16500)",195.0
2023-06-04 20:15:00,"[0, 50)",218.0
2023-06-04 20:15:00,"[50, 100)",27.0
2023-06-04 20:15:00,"[100, 200)",31.0
2023-06-04 20:15:00,"[200, 300)",3.0
2023-06-04 20:15:00,"[500, 1000)",6.0
2023-06-04 20:15:00,"[1000, 5000)",0.0
2023-06-04 20:15:00,"[10000, 16500)",195.0
2023-06-04 20:20:00,"[0, 50)",106.0
2023-06-04 20:20:00,"[50, 100)",28.0
2023-06-04 20:20:00,"[100, 200)",28.0
2023-06-04 20:20:00,"[200, 300)",36.0
2023-06-04 20:20:00,"[500, 1000)",15.0
2023-06-04 20:20:00,"[1000, 5000)",102.0
2023-06-04 20:20:00,"[10000, 16500)",165.0
2023-06-04 20:25:00,"[0, 50)",57.0
2023-06-04 20:25:00,"[50, 100)",58.0
2023-06-04 20:25:00,"[100, 200)",23.0
2023-06-04 20:25:00,"[200, 300)",11.0
2023-06-04 20:25:00,"[500, 1000)",40.0
2023-06-04 20:25:00,"[1000, 5000)",101.0
2023-06-04 20:25:00,"[10000, 16500)",189.0
